Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movement,Measure,Repeated
0,0,273.06666666666666,273.06666666666666,0,0,.,x,x,.
A4,273.06666666666666,1729.4222222222222,1456.3555555555556,1.0,3/4,x,1,1,0
D4,1729.4222222222222,2548.6222222222223,819.2,0.5,3/4,B,1,2,0
D5,2548.6222222222223,3094.7555555555555,546.1333333333332,0.5,3/4,x,1,2,0
C♯5,3094.7555555555555,3822.9333333333334,728.1777777777779,0.5,3/4,x,1,2,0
D5,3822.9333333333334,3936.711111111111,113.77777777777783,0.5,3/4,x,1,2,0
F5,3936.711111111111,4300.8,364.08888888888896,0.5,3/4,x,1,2,0
D5,4300.8,5097.2444444444445,796.4444444444443,0.5,3/4,x,1,2,0
B♭4,5097.2444444444445,5802.666666666667,705.4222222222224,0.5,3/4,x,1,3,0
D5,5802.666666666667,6257.777777777778,455.1111111111113,0.5,3/4,x,1,3,0
C♯5,6257.777777777778,6803.911111111111,546.1333333333323,0.5,3/4,x,1,3,0
D5,6803.911111111111,7122.488888888889,318.57777777777846,0.5,3/4,x,1,3,0
F5,7122.488888888889,7668.622222222222,546.1333333333332,0.5,3/4,x,1,3,0
D5,7668.622222222222,8214.755555555555,546.1333333333332,0.5,3/4,x,1,3,0
F4,8214.755555555555,8829.155555555555,614.3999999999996,0.5,3/4,B,1,4,0
A5,8829.155555555555,9329.777777777777,500.62222222222226,0.5,3/4,x,1,4,0
G4,9329.777777777777,9830.4,500.62222222222226,0.5,3/4,B,1,4,0
G5,9830.4,10331.022222222222,500.62222222222226,0.5,3/4,x,1,4,0
A4,10331.022222222222,10831.644444444444,500.62222222222226,0.25,3/4,B,1,4,0
G5,10831.644444444444,11127.466666666667,295.822222222223,0.25,3/4,x,1,4,0
F5,11127.466666666667,11377.777777777777,250.31111111111022,0.25,3/4,x,1,4,0
E5,11377.777777777777,11764.622222222222,386.8444444444449,0.25,3/4,x,1,4,0
F5,11764.622222222222,11992.177777777779,227.55555555555657,0.125,3/4,x,1,5,0
E5,11992.177777777779,12128.71111111111,136.53333333333103,0.125,3/4,x,1,5,0
D5,12128.71111111111,13630.577777777777,1501.8666666666668,0.75,3/4,x,1,5,0
0,13630.577777777777,14540.800000000001,910.2222222222244,1.0,3/4,.,1,5,0
A4,14540.800000000001,15906.133333333333,1365.3333333333321,1.0,3/4,x,1,5,0
D4,15906.133333333333,16702.577777777777,796.4444444444434,0.5,3/4,B,1,6,0
D5,16702.577777777777,17180.444444444445,477.8666666666686,0.5,3/4,x,1,6,0
C♯5,17180.444444444445,17567.28888888889,386.84444444444307,0.5,3/4,x,1,6,0
D5,17567.28888888889,17954.133333333335,386.8444444444467,0.5,3/4,x,1,6,0
F5,17954.133333333335,18409.244444444445,455.1111111111095,0.5,3/4,x,1,6,0
D5,18409.244444444445,19069.155555555553,659.9111111111088,0.5,3/4,x,1,6,0
G4,19069.155555555553,19706.311111111114,637.1555555555606,0.5,3/4,B,1,7,0
F5,19706.311111111114,20115.91111111111,409.5999999999949,0.5,3/4,x,1,7,0
E5,20115.91111111111,20480.0,364.08888888889123,0.5,3/4,x,1,7,0
D5,20480.0,21162.666666666668,682.6666666666679,0.5,3/4,x,1,7,0
D6,21162.666666666668,21572.266666666666,409.59999999999854,0.5,3/4,x,1,7,0
F5,21572.266666666666,22095.644444444446,523.3777777777796,0.5,3/4,x,1,7,0
C5,22095.644444444446,22391.466666666667,295.82222222222117,0.25,3/4,x,1,8,0
D5,22391.466666666667,22596.266666666666,204.79999999999927,0.25,3/4,x,1,8,0
E5,22596.266666666666,22732.8,136.53333333333285,0.25,3/4,x,1,8,0
F5,22732.8,22914.844444444443,182.0444444444438,0.25,3/4,x,1,8,0
G5,22914.844444444443,23529.244444444445,614.4000000000015,0.5,3/4,x,1,8,0
F5,23529.244444444445,24712.533333333333,1183.2888888888883,1.0,3/4,x,1,8,0
E5,24712.533333333333,25167.644444444446,455.11111111111313,0.5,3/4,x,1,8,0
F4,25167.644444444446,25736.533333333333,568.8888888888869,0.5,3/4,B,1,9,0
E5,25736.533333333333,26100.62222222222,364.0888888888876,0.5,3/4,x,1,9,0
D5,26100.62222222222,26555.733333333334,455.11111111111313,0.5,3/4,x,1,9,0
C5,26555.733333333334,27056.355555555554,500.62222222222044,0.5,3/4,x,1,9,0
C6,27056.355555555554,27579.733333333334,523.3777777777796,0.5,3/4,x,1,9,0
E5,27579.733333333334,28148.622222222224,568.8888888888905,0.5,3/4,x,1,9,0
B4,28148.622222222224,28421.688888888886,273.06666666666206,0.25,3/4,x,1,10,0
C5,28421.688888888886,28649.244444444445,227.55555555555839,0.25,3/4,x,1,10,0
D5,28649.244444444445,28808.533333333333,159.28888888888832,0.25,3/4,x,1,10,0
E5,28808.533333333333,28990.577777777777,182.0444444444438,0.25,3/4,x,1,10,0
F5,28990.577777777777,29536.71111111111,546.133333333335,0.5,3/4,x,1,10,0
E5,29536.71111111111,30720.0,1183.2888888888883,1.0,3/4,x,1,10,0
D5,30720.0,31175.11111111111,455.1111111111095,0.5,3/4,x,1,10,0
E4,31175.11111111111,31721.244444444445,546.133333333335,0.5,3/4,B,1,11,0
D5,31721.244444444445,32153.6,432.355555555554,0.5,3/4,x,1,11,0
C5,32153.6,32540.444444444445,386.8444444444467,0.5,3/4,x,1,11,0
B4,32540.444444444445,33177.6,637.1555555555533,0.5,3/4,x,1,11,0
B5,33177.6,33678.222222222226,500.6222222222277,0.5,3/4,x,1,11,0
D5,33678.222222222226,34360.88888888889,682.6666666666642,0.5,3/4,x,1,11,0
C5,34360.88888888889,34474.666666666664,113.77777777777374,0.125,3/4,x,1,12,0
B4,34474.666666666664,34588.44444444444,113.77777777777374,0.125,3/4,x,1,12,0
A4,34588.44444444444,35498.666666666664,910.2222222222263,0.75,3/4,x,1,12,0
D5,35498.666666666664,35589.688888888886,91.0222222222219,0.125,3/4,x,1,12,0
C5,35589.688888888886,35726.22222222222,136.53333333333285,0.125,3/4,x,1,12,0
B4,35726.22222222222,36704.71111111111,978.488888888889,0.75,3/4,x,1,12,0
E5,36704.71111111111,36772.97777777778,68.26666666667006,0.125,3/4,x,1,12,0
D5,36772.97777777778,36909.51111111111,136.53333333333285,0.125,3/4,x,1,12,0
C5,36909.51111111111,37979.02222222222,1069.511111111111,0.75,3/4,x,1,12,0
A5,37979.02222222222,39640.17777777778,1661.1555555555606,1.5,3/4,x,1,13,0
G5,39640.17777777778,40140.799999999996,500.62222222221317,0.25,3/4,x,1,13,0
